Name,Address,Phone number,Website,Rating,Number of ratings,Governorate,location Link,Plus code,Latitude,Longitude,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Photo 6,Photo 7,Photo 8,Photo 9,Photo 10,Photo 11,Photo 12,Photo 13,Photo 14,Photo 15,Photo 16,Photo 17,Photo 18,Photo 19,Photo 20,Category,Region,Place description
X Waffle - Hai El Gamaa Branch,"Hai, El Gamaa 6, Mansoura Qism 2, El Mansoura 1, Dakahlia Governorate 35511",29P5+C2 El Mansoura 1,Not available,4.8,11,Dakahlia,https://maps.app.goo.gl/nco8ebf9Fu8csZVv7,29P5+C2 El Mansoura 1,31.036062,31.357563,https://lh5.googleusercontent.com/p/AF1QipN02xe9__bDNj88O8VUTLGlMdEARu-sigcsV4mK,https://lh5.googleusercontent.com/p/AF1QipPLepSEkBwc94tB06WXwHyDe2sPidp0YqxXevXZ,https://lh5.googleusercontent.com/p/AF1QipNvw8Y9zNXD5gQC3tP6cxE28XIk1sZQi-VuaSV7,//:0,https://lh5.googleusercontent.com/p/AF1QipM1jdQpfiOf0zwITqy3fSdtjq2BMNCTJb7TFQMA,https://lh5.googleusercontent.com/p/AF1QipNPIECuKgdBb2gAstcFbpYKH50BEf-2QtJC62Wf,//:0,https://lh5.googleusercontent.com/p/AF1QipOE0ZrWRuciM8jSKiVwzdZHZ202R324fCHTZBMg,https://lh5.googleusercontent.com/p/AF1QipPd2f75B8on8e8pmcRg13PDhgPKwS5EBeQfIc8f,//:0,https://lh5.googleusercontent.com/p/AF1QipPnzknlvaicwnTAOcfwwYW1mjxdfMvssqm2s4Hp,https://lh5.googleusercontent.com/p/AF1QipMJXqcClMxk_YjG9x9DEVIZiyQVuS_3ajWejGtt,//:0,https://lh5.googleusercontent.com/p/AF1QipOABoPUc9c-alSGK4Qvwq_QpmNGtotZy1bb3uPo,https://lh5.googleusercontent.com/p/AF1QipNb8bs616elfZf4gbiLOIHj4PAf8VZwX86X0mDh,//:0,https://lh5.googleusercontent.com/p/AF1QipP3aVQ-z1NmH8j7XY-vK4Vw1Gp4OKZgqR08t1cl,https://lh5.googleusercontent.com/p/AF1QipOSPvPuhDbtJITTVb4wHcbNrPtsJsbwJOiEtWbi,https://lh5.googleusercontent.com/p/AF1QipOcClC3Qog1Zs77eD2jajfmBxHqORJA6iZl7tah,https://lh5.googleusercontent.com/p/AF1QipPLY4VTALP1ud13s-p-7AsNYqVVLNpWwZHuBAiC,Cafe,Dakahlia,Coffee shop
ERA COFFEE,"Olympic Village(University Stadium, Al Aqssa, Mit Khamis WA Kafr Al Mougi, El Mansoura 1, Dakahlia Governorate 7650015",29P4+VF El Mansoura 1,https://www.facebook.com/eracoffee.eg/,4.2,85,Dakahlia,https://maps.app.goo.gl/pAmK1JJigxg8VJNd7,29P4+VF El Mansoura 1,31.037188,31.356187,https://lh5.googleusercontent.com/p/AF1QipOWpF8u_oczbrtGwcEloXCXQUUfzfXubmcwwGTV,https://lh5.googleusercontent.com/p/AF1QipO3MNYS9HRlwmgup0xaHwJycBZCRX2PvgHelwIZ,https://lh5.googleusercontent.com/p/AF1QipOGeln83x80ZJkyA6i19_ogxfCEErV0WpTktnPr,//:0,https://lh5.googleusercontent.com/p/AF1QipOTOi47nX2rvOxPxIhI0pisuSbi-DNcWWuU1SKP,https://lh5.googleusercontent.com/p/AF1QipNITKtSdlldgtF6B_3KYT9jGMDJty-DFpqpjGL5,//:0,https://lh5.googleusercontent.com/p/AF1QipMH_tmLgcee8kCedrtmYVgW6aQ5FgM3cM0YuzTA,https://lh5.googleusercontent.com/p/AF1QipOyzzZjF1udSXf_iP0qDQv-royCtoIpaXDRrKeM,//:0,https://lh5.googleusercontent.com/p/AF1QipMjDvrmbHPFTLGmyqKXky5SNbKRNCNKNVKInvON,https://lh5.googleusercontent.com/p/AF1QipNWFr22pm0LXY0BzmtoQeYCiKL_WZlebXvB7DtY,//:0,https://lh5.googleusercontent.com/p/AF1QipM4ssMH56QUsxx5navKXvKOgCs01kcjvjUfuT45,https://lh5.googleusercontent.com/p/AF1QipO54nXrJeb5oPpsUSr9-hiiPfFE_70owntL6DOU,//:0,https://lh5.googleusercontent.com/p/AF1QipNQaQr9zMYMxiWOcxoAc9FtLe9XXhg1z27MkDbf,https://lh5.googleusercontent.com/p/AF1QipNKcimVn0jzLWChKdNXgYg-YDSHIQR4KXouyTx4,https://lh5.googleusercontent.com/p/AF1QipNZTe7uEkA1yiWcJVzoXSFcX3_0hQ_tk5Gw7oOh,https://lh5.googleusercontent.com/p/AF1QipM1RWWx5QaF5OvNABoSE13wcaT6on7jHHCe9Fca,Cafe,Dakahlia,Coffee shop
Ahmed coffee,"29R3+24J, Mit Badr Khamees, El Mansoura 1, Dakahlia Governorate 7650010",015 50403760,Not available,4.6,19,Dakahlia,https://maps.app.goo.gl/Qov1fYtWEZhxqftQA,not available,31.040062,31.352812,https://lh5.googleusercontent.com/p/AF1QipNdfmSKJGWgs104noSMYBL4DzFaHy1e61ZMwmZW,https://lh5.googleusercontent.com/p/AF1QipP9FTkjMBBjYT6t-tIylc-CNPbLO3jqmB0kbLCu,https://lh5.googleusercontent.com/p/AF1QipOsDWwTP9ZFHy4-XltFSeR1j0czizJeUPYHOWbV,//:0,https://lh5.googleusercontent.com/p/AF1QipMhAPMEchXAmKvx1NA-lUgMc-xgLGFlsXQZ91yw,https://lh5.googleusercontent.com/p/AF1QipMzdj0CkEJrtG8FOWSVGGDi1z6u16OhCAtGPX6F,https://lh5.googleusercontent.com/p/AF1QipMsJZhy3EvzY2Mc9PXYbLVIX2QcEkMYspfkUgay,//:0,https://lh5.googleusercontent.com/p/AF1QipN4Hw-zu0yWteNjLaKQ8-XUEJ_bfVDTtH61K6gN,https://lh5.googleusercontent.com/p/AF1QipOoe7f6YcMqWMxjNSgar48-70eytnMzdMgCJw9p,//:0,https://lh5.googleusercontent.com/p/AF1QipPiWN4r1yZZlZI3ElplYWAZsMfDuZnWv3saJix7,https://lh5.googleusercontent.com/p/AF1QipPd4ObI8Y4OMWHl0ryVaj0FtWwpv4XKa13OJTyK,//:0,https://lh5.googleusercontent.com/p/AF1QipMuTFf-132s1pDwfiKtkyDZR3X0-Unb9JTs2MvO,https://lh5.googleusercontent.com/p/AF1QipN21viZemP0-8NkY2iRlCrVjdv4osTJxH165GUi,,,,,Cafe,Dakahlia,Coffee shop
Coffeeshop Kahla,"Abd El-Salam Aref, Mansoura Qism 2, El Mansoura, Dakahlia Governorate 7651212",010 60635794,Not available,3.9,488,Dakahlia,https://maps.app.goo.gl/Hf9USRk3LYS1D8236,29JH+QM El Mansoura,31.031937,31.379188,https://lh5.googleusercontent.com/p/AF1QipMaOXrQoHXWAJaZHzr14Ufrpw9i0ChIH0lieQ4I,https://lh5.googleusercontent.com/p/AF1QipMJQ8SDP9DBWGOPZY3A6gOwFQMPMG_h9G2ssrfZ,https://lh5.googleusercontent.com/p/AF1QipM97UmzPGfsX6iz5IVahv6VlMtJrj9ivrUmZ8Tx,https://lh5.googleusercontent.com/p/AF1QipNyhHMqj5uxr6M_RLCwxXholxjaFeyh6LOYMqRo,//:0,https://lh5.googleusercontent.com/p/AF1QipNUk_rcn9xEL26PjHpbo97OXXZq3FMyerTjncow,https://lh5.googleusercontent.com/p/AF1QipPmxSF-YEhzMk0_duSYJq8j9GQjmeBpMteGypRC,//:0,https://lh5.googleusercontent.com/p/AF1QipN6cl79gLR_FE204uWxYd7d1peFHscexp5RWcDi,https://lh5.googleusercontent.com/p/AF1QipMSz6lEOZCCKnHZUzMQffc2fnEOp_wv3_r5fnic,https://lh5.googleusercontent.com/p/AF1QipN6yGOk0jxSDvhgej1bDUxMc6cEMJrSpaeYYl9Y,//:0,https://lh5.googleusercontent.com/p/AF1QipNKO3-DG0DzdLZ2ZhKYP5wG1RdOAW4RRMdJoagb,https://lh5.googleusercontent.com/p/AF1QipOfBMo4GMKRhjHia2ZRt7LshuuV8j_ZhJ4jVI6b,//:0,https://lh5.googleusercontent.com/p/AF1QipPiOpLmwoh1B_I2HWdnH2I47b_wy7kAJhSicjhA,https://lh5.googleusercontent.com/p/AF1QipPGp0BTYYntU-tHp05GsDM8-prhRYs2FPnoIM-6,https://lh5.googleusercontent.com/p/AF1QipOkLO9aXNZRyH9LewXDLrviSm4N_2rpgc6BV-ps,https://lh5.googleusercontent.com/p/AF1QipNRU7y2DaAaLHdJkFocZwJKAx5BXEcSBu3FsrG4,https://lh5.googleusercontent.com/p/AF1QipO4AbDw_HpXGannF109WaRDDcA6L_pF7KziWUYU,Cafe,Dakahlia,Cafe
Mezo coffee&takeaway,"مدينة الفردوس،, Mansoura Qism 2, El Mansoura, Dakahlia Governorate 7651011",011 48010660,Not available,5.0,1,Dakahlia,https://maps.app.goo.gl/fstmcmCP3PpUx5RaA,29CC+36 El Mansoura,31.020187,31.370562,https://lh5.googleusercontent.com/p/AF1QipNner9TZ3GF16O2cJ7vhy6DmGoQdL26RGCFLdbU,https://lh5.googleusercontent.com/p/AF1QipMTGZ15AmCrxd43gPRRO860IXLBkLnav83CV40f,https://lh5.googleusercontent.com/p/AF1QipO07YkqsL2pgpS0UjTZnWNsLBXagj_kfDKJ2RdP,https://lh5.googleusercontent.com/p/AF1QipPVsqKiy8ZtnPcrG71bwSZJhWpyijExb0Dn9ozh,//:0,https://lh5.googleusercontent.com/p/AF1QipNhyR43uUNJRBPckroldUfdTLj7I15OLdwW_h8p,https://lh5.googleusercontent.com/p/AF1QipPI8_NtsnZEUwYdumO__ziLoNT4n2TB7MDjK6Xg,//:0,https://lh5.googleusercontent.com/p/AF1QipN0aub0oIO5m_QgI7l6_o-yGocn7s9oi1hbkpml,https://lh5.googleusercontent.com/p/AF1QipP4NUqbNtyGj4OlaC6yoEqcqF0AmKboAU3TStWO,https://lh5.googleusercontent.com/p/AF1QipMoFaIpJBUmo6N6juxRS8A4vQMDOem7PSo9TScG,https://lh5.googleusercontent.com/p/AF1QipO3aa4HMiwEWbQ35Kx0mSzLoG7jRumzFn9IJNT-,,,,,,,,,Cafe,Dakahlia,Coffee shop
Doria Café,"29W3+8QW, Al Mashayah Al Sofleya St, Mit Khamis WA Kafr Al Mougi, El Mansoura 1, Dakahlia Governorate 7650040",050 2200978,Not available,4.4,181,Dakahlia,https://maps.app.goo.gl/ZQ8hnes2Wm6ndSpP8,not available,31.045313,31.350687,https://lh5.googleusercontent.com/p/AF1QipMN_e_uB64ka3pd-97BRrx6d3Rm7t7c3goXEOVq,https://lh5.googleusercontent.com/p/AF1QipMjkiRsLYrrAbXLnJKEtjmte2Sb9b9KLxZRMcib,https://lh5.googleusercontent.com/p/AF1QipMeB8ystUD9M7r_rQ9IzUBpGR-xtSUKG2udTDFI,https://lh5.googleusercontent.com/p/AF1QipMvtHiZZmZEeutuyvFpOiuGGH8aF-R_Sx3sjlmM,//:0,https://lh5.googleusercontent.com/p/AF1QipNXZXw-y5MwqhYf-IKdo-iRdwRH_bsBXDFOipo6,https://lh5.googleusercontent.com/p/AF1QipNkbgr09L11V2dxST8FMQ4wzE_d1Ymwwt9h3seZ,https://lh5.googleusercontent.com/p/AF1QipO8Q_61EnBSbOjWFtZSmADOfu9qrikbDWxFA_-H,//:0,https://lh5.googleusercontent.com/p/AF1QipNWPoGmYb9b3QJMnePbSyESj5OqKU3G-flTK51J,https://lh5.googleusercontent.com/p/AF1QipPSx_Crm1KDzFQK4P6l6vQWSDyxKZLO20lN0TiI,//:0,//lh5.googleusercontent.com/97DxmBrRiloXPDAeVdjzmrPYAffjzwKTDkBKx5L3kJHheahILirqrBcj1DLmQPg,https://lh5.googleusercontent.com/p/AF1QipN7drp0fBKTp3hP0SOyXAziA10KQxpXKpQggPEF,https://lh5.googleusercontent.com/p/AF1QipPD2sxyTBQLO3R2eGRhjCaQZUx6MeGY8fV2WGeT,//:0,https://lh5.googleusercontent.com/p/AF1QipNKL34OCtngXLHqhoiZkjgPT3guIb422YjwnE_b,https://lh5.googleusercontent.com/p/AF1QipNbSgdYd-Fwrw7z213Vpp1mn4NKjVx0GIDWj1rs,https://lh5.googleusercontent.com/p/AF1QipMgzT7S83E4gMnCCH3wy7niwuh50F5ep6rXZQku,https://lh5.googleusercontent.com/p/AF1QipNDRb9bPcWfQTFirVWsLv130By1YQVg3o3LabPk,Cafe,Dakahlia,Cafe
Tawla Cafe - طاولة كافيه,"29P4+X54 امام، المنصورة - حي الجامعة -شارع ابن زيد، شارع بوابة، المنصوره, Dakahlia Governorate",010 04007467,https://www.facebook.com/tawlacafe20,3.3,3,Dakahlia,https://maps.app.goo.gl/2it1chDpugR2etzi7,not available,31.037438,31.355438,https://lh5.googleusercontent.com/p/AF1QipNOs8SJd7lvAgW866mInqvAeeldT6wEWBwN1zl0,https://lh5.googleusercontent.com/p/AF1QipPyJge4Juz7Rly9tsLWvdCmKoxjoev4emrkpNFF,https://lh5.googleusercontent.com/p/AF1QipO6CIlgiRtrzbSiy2Ryr_y1Mx3lUE0BjYkHcTBY,https://lh5.googleusercontent.com/p/AF1QipOrLXNehTQZ4T0vdHvp8YW6dI_HzFv9wQCT8Q9B,//:0,https://lh5.googleusercontent.com/p/AF1QipOPBAExG_xGNsFuoofcJhjW7dXmH0kS7UIQWohU,https://lh5.googleusercontent.com/p/AF1QipMk3Hnd9sgzNeqgtiyegxtqrMtOmqvHCLiIt66t,https://lh5.googleusercontent.com/p/AF1QipNNt-8dW6zuXnyEIEsscXEyS6mk6Z0ZE4mPwbMZ,https://lh5.googleusercontent.com/p/AF1QipOgveGnZzBGK1PVndlasgtevIOVderhobmiukk_,//:0,https://lh5.googleusercontent.com/p/AF1QipPe104zGTBlPzBJnpipU8v-DPbsafiZYuBlNeF5,https://lh5.googleusercontent.com/p/AF1QipMemjZpqngIIhrV2JtlEdp04_XBO7lSTGcwJ2aU,//:0,https://lh5.googleusercontent.com/p/AF1QipOKe2lSKBz2z9DialECNphuFyg5cw-PeHSnjIQd,https://lh5.googleusercontent.com/p/AF1QipPT_ynBMSEM8J5apauJSLxxeOeUCCnsGv-8nVq0,//:0,https://lh5.googleusercontent.com/p/AF1QipNf_ZpMawaEYZDlWDcWi6ecdyhXUT5aubP1pLWE,https://lh5.googleusercontent.com/p/AF1QipPEqEvJUh9tFrHWrJ2gPumvvZBYGFNbGabRQO2W,https://lh5.googleusercontent.com/p/AF1QipPbs8LuABNaHxSV9R6PfgsK-yYyxvGIsKSiAlm8,https://lh5.googleusercontent.com/p/AF1QipMkCsH1W_b4LvoRZ4he4AYaIPi16fryYWDyonfp,Cafe,Dakahlia,Cafe
Modrn Cafe,"X753+4VG دكتور أحمد محسن رجال، ش, Menyet Samannoud, Aga, Dakahlia Governorate",011 11176424,Not available,,,Dakahlia,https://maps.app.goo.gl/voz6cjdLByprKZRj8,not available,30.957813,31.254688,https://lh5.googleusercontent.com/p/AF1QipPJsgWYt0Yb0BYQKIU-pmwPsGCu91q_OCDhsw4q,https://lh5.googleusercontent.com/p/AF1QipOAjdc7oU39ge-WrkAblZt__SYjvUlKM8gjmV6G,,,,,,,,,,,,,,,,,,,Cafe,Dakahlia,Cafe
Cecilia Cafe,"حى الجامعة، ميت بدر خميس، المنصورة، الدقهلية، الدقهليه",29P2+CG El Mansoura 1,https://www.facebook.com/ceciliacafe.mansoura/,4.2,68,Dakahlia,https://maps.app.goo.gl/rqspJnj3GsZE29ng8,29P2+CG El Mansoura 1,31.036062,31.351312,https://lh5.googleusercontent.com/p/AF1QipOl4EQ9H15b5-Wx565c7ZrBwQXAKxs_qpINNfal,https://lh5.googleusercontent.com/p/AF1QipN9rg5p8tTyKQE7RsOYluUsRYODfGTgdJyAJvgh,https://lh5.googleusercontent.com/p/AF1QipNwxztEjB7wP7zQcJCig-EMW7JNVjDK_RimTNk,https://lh5.googleusercontent.com/p/AF1QipPbEjNN1qiEeyQLOVq1GuodnttHqswDzMi9LH-3,https://lh5.googleusercontent.com/p/AF1QipPyv-0jrlq8E_ZhttBeLAtVOfU_XYaDjZWWYHW_,//:0,https://lh5.googleusercontent.com/p/AF1QipOuMtr2BToc-VsAraHzGxIqPlpCzgUK-nymPsU,https://lh5.googleusercontent.com/p/AF1QipNQSw36nAYCx42_HzKJh02HPTBnhQXhn1galBA,https://lh5.googleusercontent.com/p/AF1QipPGM-WpO5NBealx5trYys98o091mpuA3ySQUrw,//:0,https://lh5.googleusercontent.com/p/AF1QipN0s8Jr3oja5qd6GB4uSVcqQjybHWHX-Zxx0547,https://lh5.googleusercontent.com/p/AF1QipNl2ghFiCb4FuS2jO9fHqq8tc3wLLGd6Lj9sRM,//:0,https://lh5.googleusercontent.com/p/AF1QipOchsU_FIxNSh7xOftvG8qpRCdY79k7wDhZqR0,https://lh5.googleusercontent.com/p/AF1QipPY38wft0ZwesUGaO2D6FUqsJQfnOtxG32EOQ8,//:0,https://lh5.googleusercontent.com/p/AF1QipOC3VPX6U9SX7DXvYO6zMinDnDyZD1nfXYrpOdv,https://lh5.googleusercontent.com/p/AF1QipMcrLV9mV0ASaJzluF45tfku8WSK2rDYGAlNmU,https://lh5.googleusercontent.com/p/AF1QipMN2dSUpUOFrzctlRLsG9bXoYe2gTabnDYK4WA,https://lh5.googleusercontent.com/p/AF1QipNlecPr3KRr8l-ysle0suFFYMneH77ok3-gJtxa,Cafe,Dakahlia,Cafe
Cafe Chino,"موبينيل، بلقاس خلف بنك مصر بجوار فرع, Dakahlia Governorate 35631",010 00731270,https://www.facebook.com/cafechinoo/,,,Dakahlia,https://maps.app.goo.gl/LWB18yicwRoRqDpa6,6984+FM Belqas,31.216188,31.356687,,,,,,,,,,,,,,,,,,,,,Cafe,Dakahlia,Cafe
Coffee Point - Hay El Gamma,"أمام القرية الأوليمبية, Mansoura Qism 2, El Mansoura 1, Dakahlia Governorate 35111",not available,instagram.com,4.0,51,Dakahlia,https://maps.app.goo.gl/jxr4GRbsNhDtXZcYA,29P6+Q7 El Mansoura 1,31.036938,31.360687,https://lh5.googleusercontent.com/p/AF1QipN7u-nd3hD1T1145OI59OD-cCm_XbpL6ccm0hZ7,https://lh5.googleusercontent.com/p/AF1QipMAapVe4KpFm18_RlQJ28dj4kQIRtJ6V4oThfT1,https://lh5.googleusercontent.com/p/AF1QipPHJomlBl8uFfVfQqAr4OcXCEVi0ugf09MvMsF0,,//:0,https://lh5.googleusercontent.com/p/AF1QipPJGEQAFOmLLWHFnyq34uBk6iWoZ7_eXEeBpUHp,https://lh5.googleusercontent.com/p/AF1QipMTfP2WJ1SEdT8mVX_XLGJ1I2-cdF9UA2mnvu8l,https://lh5.googleusercontent.com/p/AF1QipPcWB6UkzJOTJ_bfejGAzOXiDLxASuH5OPzy7b-,//:0,https://lh5.googleusercontent.com/p/AF1QipPiCbVMbeaztiUXPJk5mkRbLRzBpUpI23_kboXf,https://lh5.googleusercontent.com/p/AF1QipObQ9d0X0wcHKn2zrwIkfZuS5n4mDgrzO9s14rA,,,//:0,https://lh5.googleusercontent.com/p/AF1QipOMCGGbJm3MSewGoqAxZaMVPtqvu3nkWv_5-hD-,https://lh5.googleusercontent.com/p/AF1QipMeGnBuogDo3on2yAGeEoUmyNDBYFSnYP2uqWcB,//:0,https://lh5.googleusercontent.com/p/AF1QipPp-y_8l7dFG3LKIU_dHj4f2x1PVrK7Vn1tcs8G,https://lh5.googleusercontent.com/p/AF1QipMIYAYawGMxHd5PIkzedVRy55CBKuNzoZqSfGEp,https://lh5.googleusercontent.com/p/AF1QipPclvg73FLZb2BMeGFktCSThzwAoEM_407O6ZUn,Cafe,Dakahlia,Art cafe
Black cafe,"29Q3+JG9، المهندس احمد الحسينى عيد، ميت بدر خميس،",not available,Not available,3.3,3,Dakahlia,https://maps.app.goo.gl/rDKmJs7P8Ykfj9Cv8,not available,30.218688,31.476937,https://lh5.googleusercontent.com/p/AF1QipPKKyijmNxogxUdCF3WMHEqb00BLK90OsU543RP,https://lh5.googleusercontent.com/p/AF1QipOPgyf_a0pe0RMncF7Vz9DeFSSAfbWcKs1dSQ7_,https://lh5.googleusercontent.com/p/AF1QipP7lfRxg7Jo5Nnu4xrRUHPgn4Mt2Zt9s39m4anA,,,,,,,,,,,,,,,,,,Cafe,Dakahlia,Coffee shop
Vivido Cafe,"392R+6RG، شارع الجمهورية،, Mansoura Qism 2، ، المنصورة،, Dakahlia Governorate",not available,Not available,4.4,21,Dakahlia,https://maps.app.goo.gl/jviuEHDMFyP8JrRS6,not available,30.218688,31.476937,https://lh5.googleusercontent.com/p/AF1QipMZ0EKCBlChhdtsq2ptRUztDTqCrHfAiRcRtGlw,https://lh5.googleusercontent.com/p/AF1QipPLg0jcfMkpul_Qte_s5Z9mEYG0gO57T7Qvig2z,https://lh5.googleusercontent.com/p/AF1QipOL-zIm5q3Gzn5JKhk_EkaRJDohnLROL4T-3Edr,https://lh5.googleusercontent.com/p/AF1QipMTtZquD2E_2qM3SL1CQGhgIIF0WnYl6oPDq86H,//:0,https://lh5.googleusercontent.com/p/AF1QipMZBz3RVsEd3NGW3qETrDvb0sJCljQe8bNcHtVo,https://lh5.googleusercontent.com/p/AF1QipNTXXhfbMO9LwqlfzM_VXBfYw9OENe56SfOkOAf,https://lh5.googleusercontent.com/p/AF1QipNaqXzDHCbbBepDJFuCIqihbs1l8EpQUxGDHD4H,https://lh5.googleusercontent.com/p/AF1QipNilDGXGIswtOf3YOohZbiA-IEG_4p_6EaZWdCd,https://lh5.googleusercontent.com/p/AF1QipMMZ5OYynX933OnzvZpuHO_nx70FaeGGfXHLRHu,https://lh5.googleusercontent.com/p/AF1QipNI_B_WdZCKCs8oei_5yrMHiehqOncsZQkvSgdc,,,,,,,,,,Cafe,Dakahlia,Coffee shop
Javastar coffee,"1, El Mansoura 1, Dakahlia Governorate 12345",29R7+HQ El Mansoura 1,Not available,,,Dakahlia,https://maps.app.goo.gl/xugw4H4kDDqkLG7g7,29R7+HQ El Mansoura 1,31.041438,31.364438,,,,,,,,,,,,,,,,,,,,,Cafe,Dakahlia,Coffee shop
JOO STATION & CoFFEE,"V99W+8FV, Tanboul as Sughra, El Senbellawein, Dakahlia Governorate 7541220",010 22335781,Not available,5.0,2,Dakahlia,https://maps.app.goo.gl/CoafGbp9geVhKDDc7,not available,30.868313,31.396187,https://lh5.googleusercontent.com/p/AF1QipOXThImNSus9o0qn_VbcLf-1c-O5bLvt0UW6Y24,,,,,,,,,,,,,,,,,,,,Cafe,Dakahlia,Coffee shop
Bamboo Cafe,"El-Gaish St, Mansoura Qism 2, El Mansoura, Dakahlia Governorate 7651461",010 17086012,https://www.facebook.com/bamboocafe306/,5.0,7,Dakahlia,https://maps.app.goo.gl/xnkr4x3mn3BrtEf39,29GV+FM El Mansoura,31.026187,31.394188,https://lh5.googleusercontent.com/p/AF1QipNDeoNhTXlLFjAqTf0lgtvjfRM8U4Cc6YQCpedz,https://lh5.googleusercontent.com/p/AF1QipOpr43W9rPIiCOD-pURWh6p02YxujOt32oGdi9z,https://lh5.googleusercontent.com/p/AF1QipM9raOkJAbMY0QKvbX6JF8IUN_a3-GQQCNJtS03,//:0,https://lh5.googleusercontent.com/p/AF1QipMZjXQKt9Q1Bd1kVBS5dQsKhOes_qji9va2UcqZ,https://lh5.googleusercontent.com/p/AF1QipMDDLt4Wg8pcw5Nxm4v116FZeypBq0eN_oDDYRI,//:0,https://lh5.googleusercontent.com/p/AF1QipNPKChvW6a-gE-1WexQTOTYxviMYduwb6qCLPVJ,https://lh5.googleusercontent.com/p/AF1QipM_XiPmwhIaRAyUdPsXVSQ11CzbjM93aQmWTNqK,//:0,https://lh5.googleusercontent.com/p/AF1QipNpQvhXFuniKXj4X9KnFEqSjZfhDf7v9PH4aJ2m,https://lh5.googleusercontent.com/p/AF1QipO9aCUUef9riniReDYCipkKj8ABKsAHdZBUsjiQ,//:0,https://lh5.googleusercontent.com/p/AF1QipPm5JZJMxNx_zwFKrGAK8eQ3Pmsm2yQxOSYHl_8,https://lh5.googleusercontent.com/p/AF1QipPbSdnKsFOpM4BNssaVn0x4C6hRrdfhCLFzzD0L,//:0,https://lh5.googleusercontent.com/p/AF1QipPZITbwOV2AKEzd4Y6o-7WarAiJ5gWlZF2VKEdQ,https://lh5.googleusercontent.com/p/AF1QipPcGvsirH4_4fpkAZfgGzNjr-w2fP8G_rhS3AeS,https://lh5.googleusercontent.com/p/AF1QipNvi5zEPdY8gnvegGZhLODHlxVZOWuYTSqGBMR-,https://lh5.googleusercontent.com/p/AF1QipOacItgtDLudragd_ScYf0a0RXPHEH1dGN49sVW,Cafe,Dakahlia,Cafe
KICKOFF,"Ahmed Maher, Mansoura Qism 2, ،، Dakahlia Governorate 7650310",050 2214411,Not available,,,Dakahlia,https://maps.app.goo.gl/vN2rpXg7vFVnYs4X7,"29J7+W7 Mansoura Qism 2, El Mansoura",31.032312,31.363188,,,,,,,,,,,,,,,,,,,,,Cafe,Dakahlia,Coffee shop
Jax Coffee Shop,"Dr Nagy Abd El-Razik, Mansoura Qism 2, El Mansoura, Dakahlia Governorate 7650132",010 93440711,https://www.facebook.com/Jax.CoffeShop,4.1,10,Dakahlia,https://maps.app.goo.gl/d7BeoCUvJXUm7ysh9,29M6+X8 El Mansoura,31.034937,31.360813,https://lh5.googleusercontent.com/p/AF1QipO0CDa5cCLq1bBuZ8_I9BV7xB1_4skbC6k0PGCr,,,,,,,,,,,,,,,,,,,,Cafe,Dakahlia,Cafe
Mohsen Café,"29M5+C3P, Gehan Al Sadat, Mansoura Qism 2, El Mansoura, Dakahlia Governorate 7650103",not available,Not available,3.5,11,Dakahlia,https://maps.app.goo.gl/gUAhjr8AC828tNMh8,not available,31.033687,31.357563,,,,,,,,,,,,,,,,,,,,,Cafe,Dakahlia,Coffee shop
Rich cafe,"29W9+4JR, El gemhouria street, Mansoura Qism 2, El Mansoura 1, Dakahlia Governorate 7650046",010 11726838,Not available,5.0,10,Dakahlia,https://maps.app.goo.gl/Gw9ebPDpiErTYSoH6,not available,31.045313,31.369062,https://lh5.googleusercontent.com/p/AF1QipM7npK3Kdkyg5d-IMTf9IhoLkhZAGZVDUx7FxNG,https://lh5.googleusercontent.com/p/AF1QipMVi7hIP1Yp_nDtcoR_BSYHC97Ns2Uw0X1w2mpZ,//:0,https://lh5.googleusercontent.com/p/AF1QipMl0qxyZX-cjXj_5vGDSnbzqSVYWHayCkTjokox,https://lh5.googleusercontent.com/p/AF1QipNyCEIuV2kskkJYgri_Q0Vw2BDsIuVduieZmSXS,//:0,https://lh5.googleusercontent.com/p/AF1QipPgBmiUEwt290oE9jH4V6b9qwcHW7D9b0qVwlBT,https://lh5.googleusercontent.com/p/AF1QipM_c9Bo3xK-6D5bnvt7HpUqniXuGQitlia2F0eT,//:0,https://lh5.googleusercontent.com/p/AF1QipPif91JlP-9VhYGxJRvkODx6JE0uP99PL7GxI7g,https://lh5.googleusercontent.com/p/AF1QipMLyEruyAosTh-D8HttJcPNI0vexKZHO9I408N3,//:0,https://lh5.googleusercontent.com/p/AF1QipPBfxU2gB4-n7G5d7tATKbRx53DKf9XVDTtYzIe,https://lh5.googleusercontent.com/p/AF1QipPv3ZjNpkzT37YBYoCwBE8KtRiMbrlxebt_bxoI,https://lh5.googleusercontent.com/p/AF1QipMCwvMP4ZwNMCnboEybbus-CO4YOstdR-IH_xhO,,,,,,Cafe,Dakahlia,Cafe
