Name,Address,Phone number,Website,Rating,Number of ratings,Governorate,location Link,Plus code,Latitude,Longitude,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Photo 6,Photo 7,Photo 8,Photo 9,Photo 10,Photo 11,Photo 12,Photo 13,Photo 14,Photo 15,Photo 16,Photo 17,Photo 18,Photo 19,Photo 20,Category,Region,Place description
NE Taste Ride,"Hawakhana, Tura, Meghalaya 794001, India",not available,Not available,4.7,3.0,Cairo,https://maps.app.goo.gl/27VSq3DLcTCXcwkA8,"G688+77 Tura, Meghalaya, India",25.515687,90.215688,https://lh5.googleusercontent.com/p/AF1QipOb9k_-Q4ZaF_L8Nrmw6h-f6kXSjk6M_1P-EEv1,https://lh5.googleusercontent.com/p/AF1QipOK1eFTsujSseM9gQ0aubRlzDBVUb2ifG716gSx,https://lh5.googleusercontent.com/p/AF1QipP-WKRcnpE1pOR-J9KhsGQwQN-jK5wqwhorAPis,//:0,https://lh5.googleusercontent.com/p/AF1QipMWKxdjcbOSGo02f8As6dL7Upz6SIr9asHiwJzM,https://lh5.googleusercontent.com/p/AF1QipOpmCRX_EG5uQOR78zDbFtYNF27RfZ3TO9V_cqy,//:0,https://lh5.googleusercontent.com/p/AF1QipPFFc-Unnde340P13RyQpwAZ3DSQ3O342uWb3_1,https://lh5.googleusercontent.com/p/AF1QipN7pL-gnTRKCFErVMsLdBnvW3wOJ4j1cLQLKOUD,//:0,https://lh5.googleusercontent.com/p/AF1QipN1PXf1hq0iaD-3rEw2g5_5wFiO32QgPIfmx8T9,https://lh5.googleusercontent.com/p/AF1QipNcXuxA9HLPZ5X04-um2h86oMa4v9Vvw6JSLl27,//:0,https://lh5.googleusercontent.com/p/AF1QipPNLmr5GJs8d22_MbVqem_WMnBS45BK-Bo8LjLC,https://lh5.googleusercontent.com/p/AF1QipP0bqgBbW3WaCirN8syIDDiEeHvJIU_Y6VdInNK,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aewwLK2MJ3LB3cRl440gvA&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=260.4761&pitch=0&thumbfov=100,,,,,restaurant,Tura,Family restaurant
KAIRA FOOD'S,"Dobasipara, Tura, Meghalaya 794101, India",not available,kairafoods.com,5.0,7.0,Cairo,https://maps.app.goo.gl/LpPYg333CyLSWADr7,"G647+FP Tura, Meghalaya, India",25.506188,90.214313,https://lh5.googleusercontent.com/p/AF1QipM26wLZHFAf7v2JiT0LwZwX67qkiAMzJrhRjvh2,https://lh5.googleusercontent.com/p/AF1QipPVztcnqVIbXFOYnA6thsRAiUYejR848LddBX2y,https://lh5.googleusercontent.com/p/AF1QipMCbINeUJ5cQpVI_SGESXFhZmrvwBP53_PnKoT6,//:0,https://lh5.googleusercontent.com/p/AF1QipMZ6UtP1PZ22Qfq-FSgBJUccXkNAzaZoFHda200,https://lh5.googleusercontent.com/p/AF1QipNH5vH1z5ywtPv3dhxTR6lOGRr4_g4EBsOv9Uu9,https://lh5.googleusercontent.com/p/AF1QipMS9jTy6TCPCB5huP5F5jCrWgphU0wctv8o3V_X,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5yjeq5u6jwO9bQzuVpYUMQ&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=28.887472&pitch=0&thumbfov=100,,,,,,,,,,,,,restaurant,Tura,Restaurant
Soroksam Street Food,"G6G8+V9V, Wadanang Jangga Road Wadanang, Meghalaya 794001, India",not available,Not available,,,Cairo,https://maps.app.goo.gl/cNtrzuBviWY94KTf7,not available,25.527188,90.215937,,,,,,,,,,,,,,,,,,,,,restaurant,Tura,Fast food restaurant
Beef Kitchen.in,"G57P+JHW, Holly Cross Road, Holy Cross Hospital - Dakopgre Rd, Tura, Meghalaya 794101, India",not available,Not available,1.0,1.0,Cairo,https://maps.app.goo.gl/zzxiPCRzdNH12bWWA,not available,25.51625,90.18375,,,,,,,,,,,,,,,,,,,,,restaurant,Tura,Fast food restaurant
Waimong Restaurant,"G699+QHF, Chandmari-Eden Bari Road, Tura, Meghalaya, India",not available,Not available,4.5,2.0,Cairo,https://maps.app.goo.gl/CWfjT6b3AseDvJSc8,not available,25.519438,90.218937,https://lh5.googleusercontent.com/p/AF1QipPK2Y1vggVmf2qAyac-GnLT8ydCIadx05O6yH6D,https://lh5.googleusercontent.com/p/AF1QipPWbf03xc07DC6AdVtOm9p8wKXpXy_fOS2fUYxf,https://lh5.googleusercontent.com/p/AF1QipNHlT5rWKs2C5K1R_NdrfJDuwpqjTxJyJTWibOH,//:0,https://lh5.googleusercontent.com/p/AF1QipPvx010F-Rm_f9pxXZTGdEY9WdDRim0LX5RXFQa,https://lh5.googleusercontent.com/p/AF1QipMmaXFSQnrRCPcjtN8v53R_uCVLG8WQiACg4ybZ,https://lh5.googleusercontent.com/p/AF1QipM0lb5GeHUNdId5rc0UfFFY9N83m5gPfmZ8ey3b,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CKCzfsUqDVZNatRaYuvbsw&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=300.29572&pitch=0&thumbfov=100,,,,,,,,,,,,,restaurant,Tura,Restaurant
Trading,"New, Tura, Meghalaya 794101, India",not available,Not available,,,Cairo,https://maps.app.goo.gl/ELAVkM1RzDutjKK26,"G54V+38 Tura, Meghalaya, India",25.505187,90.193313,,,,,,,,,,,,,,,,,,,,,restaurant,Tura,Self service restaurant
Ishana's Fast Food,"G673+C4G, SH 2, Reserve Gittim, Tura, Meghalaya 794101, India",not available,Not available,5.0,2.0,Cairo,https://maps.app.goo.gl/gjpyJGCXcNJHdPyg6,not available,25.512687,90.200812,https://lh5.googleusercontent.com/p/AF1QipOuI0huMVo0Omi1_6WcS_w03FCTZuw9iIZvEeKa,https://lh5.googleusercontent.com/p/AF1QipOzZDuH5JKdFzRQkMHIed7B5zGqP1n5gKRTFdfZ,https://lh5.googleusercontent.com/p/AF1QipPVG5SYIzzlYN0A3GoZHTcF0iLT989qfffsFnW7,//:0,https://lh5.googleusercontent.com/p/AF1QipPjPxtzPSuJLzObNjvrchwW_bhSKrD0OxYMAUMI,https://lh5.googleusercontent.com/p/AF1QipOXuZfgA8R6cP6D-DQSMjmHQttoM7w5ED-iTE4w,https://lh5.googleusercontent.com/p/AF1QipNo4hry07gn6HhPRnolXBKRAX8MCg8nt_Ps6Miq,https://lh5.googleusercontent.com/p/AF1QipP_7CqeNV0dc6l24XqKaH2sDMpBkoGO0bK9ak28,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=INdtKx2Nb3L9dP-hxvx74w&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=205.61911&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/AF1QipOUUmjS9EexDBK6EOOWRcCIhpTlwEc6_V_8hU3k,,,,,,,,,,,restaurant,Tura,Fast food restaurant
BS. Fast Food Corner,"Super Market, Lower Hawakhana, Tura, Meghalaya 794001, India",not available,Not available,,,Cairo,https://maps.app.goo.gl/jjN99rPvMENL8uHi6,"G678+7H Tura, Meghalaya, India",25.513188,90.216437,https://lh5.googleusercontent.com/p/AF1QipPmYiztYH4D4jNw9F-4znpG-H9bMy7SNbfY2-Jr,https://lh5.googleusercontent.com/p/AF1QipOHx01k2ESpH2ZQN-HRDrHcH4OTquAlKwxGOKqv,https://lh5.googleusercontent.com/p/AF1QipNQy5fwkMj9WDqLdVzdhKFA1hZK_D7R1U4CrQkM,https://lh5.googleusercontent.com/p/AF1QipMoxaR1Zh2h3sCcoi7U7aO-8xgFaFOizURrrE3w,//:0,https://lh5.googleusercontent.com/p/AF1QipP-L9jTd7PjlSUwZ_-FDD2zsudVZI33p0FUJz7Z,https://lh5.googleusercontent.com/p/AF1QipNyHz8elw50wVTTPdLPver_25lFIPYqq39n6TO_,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3WlQSuwOh83pVj3AYJj6Bw&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=274.84595&pitch=0&thumbfov=100,,,,,,,,,,,,,restaurant,Tura,Fast food restaurant
The Neems,"Matchakolgre, Tura R.D Mansion, Matchakolgre, Holy Cross Hospital - Dakopgre Rd, Tura, Meghalaya 794001, India",+91 87874 47280,theneems.com,4.0,149.0,Cairo,https://maps.app.goo.gl/RExVwk3znC81jcGt7,"G56R+9C Tura, Meghalaya, India",25.510937,90.191063,https://lh5.googleusercontent.com/p/AF1QipOH-Bu327IfEwAh-jkNyoGkzmzmxt4_2N7UbLTR,https://lh5.googleusercontent.com/p/AF1QipObCey91KpPsKDb7QdoVpit8gd6kN0akQpgWVPj,https://lh5.googleusercontent.com/p/AF1QipNCpJ7PCGH_4UBAlcM0LfbAKPlUrxBgvDQQioT6,https://lh5.googleusercontent.com/p/AF1QipNQov7D09cXMBOfM6-C7mr1w8mH5mhVfhcVvT3y,//:0,https://lh5.googleusercontent.com/p/AF1QipP5nV-Y-vBQJIyyvsABYItLQLdh8jBlWmhKtVFO,https://lh5.googleusercontent.com/p/AF1QipM8caC6jfkstO1EVmJWfSUYt_fNShH2epeVmRLv,https://lh5.googleusercontent.com/p/AF1QipMiyyeHtYuTrTMdLDGJcp32p4zW3xW8tX_eCxIK,//:0,https://lh5.googleusercontent.com/p/AF1QipMPegeH8Eu0emNXPL7Ms3CZ0mVPbOX__kVPe1L8,https://lh5.googleusercontent.com/p/AF1QipMEUYlZckNpDICDcG-o9pKTYdBV0VocbsPbj_Ug,https://lh5.googleusercontent.com/p/AF1QipNRvjlMiypZiM2eh-jNO94FjhDMvfGsJyDZP71K,//:0,https://lh5.googleusercontent.com/p/AF1QipMX4DUrwQdsY97YpHWL8YFLo73v_gAnCMc28R_8,https://lh5.googleusercontent.com/p/AF1QipOfOlSmxX4SSziNXaRroZZIzyQ2yL79J6h7yEwa,//:0,https://lh5.googleusercontent.com/p/AF1QipMppRC9fnn_6Gj3BBb2CTv5Kz8L7nkH32dY9rxH,https://lh5.googleusercontent.com/p/AF1QipMGDkYPz4Og3OJOMSWWoWmkW74MDszhF4rBBSYD,https://lh5.googleusercontent.com/p/AF1QipOKSjj5y-e1dMrQssqvEqy4k3uCfNviaTHESsDV,https://lh5.googleusercontent.com/p/AF1QipNmHkoXz3sUaoD_Qk62kTOJeb4S-Of7EinmID5o,restaurant,Tura,Restaurant
Yummy Feels 😋,"Roadside, near NPP BUILDING Hawakhana, below J S Complex, Tura, Meghalaya 794001, India",not available,Not available,,,Cairo,https://maps.app.goo.gl/andyvti53jCqvAvd9,"G677+QX Tura, Meghalaya, India",25.514437,90.214938,https://lh5.googleusercontent.com/p/AF1QipO1fdwa_6ZE5Eo_1ly1zEVLST3QZJXJaBE3psgH,https://lh5.googleusercontent.com/p/AF1QipOqc-8PwhOnlOb3giVJZzRZGWFSuiFvEqySzSRu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iNEvK49qj0f9VLDYC9vtfA&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=105.785126&pitch=0&thumbfov=100,,,,,,,,,,,,,,,,,,restaurant,Tura,Fast food restaurant
Sangley restaurant,"Walbalgre, ICFAI university road, Tura, Meghalaya 794101, India",not available,Not available,3.5,4.0,Cairo,https://maps.app.goo.gl/EQ8nz6YBbFD5KoGFA,"G5CG+83 Tura, Meghalaya, India",25.520812,90.175187,,,,,,,,,,,,,,,,,,,,,restaurant,Tura,Restaurant
CJ's Food Cafe,"G56X+WH, Tura, Meghalaya 794101, India",not available,Not available,,,Cairo,https://maps.app.goo.gl/6V4kUnjy66dim58NA,not available,25.512313,90.198937,https://lh5.googleusercontent.com/p/AF1QipMuy1UFawh2tYvpOSRsk3iDkSIEuxWclSAOrSuG,https://lh5.googleusercontent.com/p/AF1QipMkHVjpV_ed0YODHqcR5buR4TRA5vZLuW2qexwn,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tA0VUd6JLRk5HYLThxOEEw&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=188.85014&pitch=0&thumbfov=100,,,,,,,,,,,,,,,,,,restaurant,Tura,Fast food restaurant
Eddy's Kitchen,"G6PH+7XP, near Derangitim, Deran Gittim, Tura, Meghalaya 794001, India",not available,Not available,,,Cairo,https://maps.app.goo.gl/N5Z8NAx1aPRi4Y7x8,not available,25.535688,90.229938,https://lh5.googleusercontent.com/p/AF1QipMss9CNHPv7RiFTmfZQux_gK735mGc2AAq50EQU,https://lh5.googleusercontent.com/p/AF1QipO8WL8wn9fRbCthIIzNRn12rpYN4QXjz6ABLutb,https://lh5.googleusercontent.com/p/AF1QipN0ulgRA6ZE6Ermiqm6Km0FvPjjYuGeWC450757,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-Xq7nt8oLo5nQ1_OckCMUg&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=97.69044&pitch=0&thumbfov=100,,,,,,,,,,,,,,,,,restaurant,Tura,Restaurant
JADOH MI CORNER,"Gas, Ringre, Chandmari Rd, Tura, Meghalaya 794001, India",not available,Not available,4.5,2.0,Cairo,https://maps.app.goo.gl/oGWd4KUaHvSsqNDv9,"G68C+X9 Tura, Meghalaya, India",25.517437,90.220938,https://lh5.googleusercontent.com/p/AF1QipNMZtng8qY5ulFQMRm26cCvoTTxy9Bb3YTJThRS,https://lh5.googleusercontent.com/p/AF1QipMhZBc2h8jee4EHydlqcaQetfoDWdCYiS8HX_bm,https://lh5.googleusercontent.com/p/AF1QipMIKN6_vyViExyW6qc6h_58uMGU7etteoH93q8s,https://lh5.googleusercontent.com/p/AF1QipO9iLu4ibNr8WLXp6uBDE14yeJn_ecTE8RpLJm1,,,,,,,,,,,,,,,,,restaurant,Tura,Family restaurant
Blue Van,"Holy Cross Hospital - Dakopgre Rd, Reserve Gittim, Tura, Meghalaya 794101, India",not available,Not available,4.0,1.0,Cairo,https://maps.app.goo.gl/yU3bUYsHrDNV1tQA6,"G673+93 Tura, Meghalaya, India",25.513438,90.202687,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ifBxhBTxmxudP0DBslj2SA&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=175.67365&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/AF1QipOO6Yj0gdx1XqETDWjGJJmMG1uFmmoDMNOJFzIe,,,,,,,,,,,,,,,,,,,restaurant,Tura,Fast food restaurant
Salme's Kitchen,"KA Rd, Lower Chandmari, Tura, Meghalaya 794001, India",not available,Not available,,,Cairo,https://maps.app.goo.gl/SqKAQggyzRqxnyTv7,"G699+R6 Tura, Meghalaya, India",25.519562,90.218063,,,,,,,,,,,,,,,,,,,,,restaurant,Tura,Fast food restaurant
JM Fast Food,"G5CJ+83P, Holy Cross Hospital - Dakopgre Rd, Tura, Meghalaya 794101, India",not available,Not available,,,Cairo,https://maps.app.goo.gl/vU4F2XZNE1NcnND5A,not available,25.51625,90.18375,,,,,,,,,,,,,,,,,,,,,restaurant,Tura,Fast food restaurant
The Hope Cafe,"G678+X3W, near District Indoor Sports Hall, Tura, Meghalaya 794001, India",not available,Not available,3.9,149.0,Cairo,https://maps.app.goo.gl/JAcPYTzTugoDYQtm7,not available,25.515313,90.214812,https://lh5.googleusercontent.com/p/AF1QipOhT3wtyLS1Ru_EGaPvW6Z4FtSjZ33WbQzIBu-Q,https://lh5.googleusercontent.com/p/AF1QipPvSurxZ1BYnrwUHw3EC4qpDCUoy9-3XZ2xBJBS,https://lh5.googleusercontent.com/p/AF1QipPaOJ65zhgQB6lMMLZssUp7sp1BrUalHBj4mXrA,https://lh5.googleusercontent.com/p/AF1QipMBxHIF-lk4uoWW8odpeXkTaDGtI4P3ljleCkba,//:0,https://lh5.googleusercontent.com/p/AF1QipMjvZOnJnntOJhbbNfqNRzSWjoXYYwsh-TJfIXj,https://lh5.googleusercontent.com/p/AF1QipOzqnvTOmiRq-n8vnFBlkNPan7h0yNxdVP33k8P,//:0,https://lh5.googleusercontent.com/p/AF1QipPV1FpypmWYLo1zeVrkwvFClPKKPjJGM15d-C19,https://lh5.googleusercontent.com/p/AF1QipMGD9hcd5JB2DwbXXuWQbd32Yvd928jWx5nUvGF,https://lh5.googleusercontent.com/p/AF1QipPyDNv17D6s2y-XieTQN65kEaUDhBXaN1zOUOLF,//:0,https://lh5.googleusercontent.com/p/AF1QipPmewufSUeViH0puFW4heLMZx7BX8aZbGVwrfIN,https://lh5.googleusercontent.com/p/AF1QipMlVVW-pW4bmnmENZf5twuGwDv7r4Ieso9kSztl,//:0,https://lh5.googleusercontent.com/p/AF1QipMUpL_PgJyJXvOAmII20QCyDenHx1eKLG_mWTu4,https://lh5.googleusercontent.com/p/AF1QipNMiIeyHUwTysYL43FRgBhurD4KUi46DFEXZcQX,https://lh5.googleusercontent.com/p/AF1QipNcCsNbaoUDRXwcfGPrK9RDXS6KR4o-hdXSZqVv,https://lh5.googleusercontent.com/p/AF1QipP41i27rgF4PIh5BkrVnUyAbV0yTzx6wfG_2iig,https://lh5.googleusercontent.com/p/AF1QipNEYOkQkoDpA2fEZ5mP1ERyuZWboPsjLp5jDQp_,restaurant,Tura,Cafe
Chai Chakhna Tura,"Belderpara Rd, Tura, Meghalaya 794001, India",not available,Not available,4.0,3.0,Cairo,https://maps.app.goo.gl/YWEm49sZvxji7u4w6,"G668+9R Tura, Meghalaya, India",30.218438,31.472437,https://lh5.googleusercontent.com/p/AF1QipOw6FAAmwm7IylfTPpd3SX8urCc0-R27PEvBezA,https://lh5.googleusercontent.com/p/AF1QipOa2mCOQu-_qlTjZKp7gBX9dFtgcNrUq7yodHZw,https://lh5.googleusercontent.com/p/AF1QipMamMV8fYIB5UZWA0Vox5l0AWlK_i_WpUp6XCLa,https://lh5.googleusercontent.com/p/AF1QipPqiZi1pKV0g1HFfzHVbmb3xc8a8lazVlEZCRdC,//:0,https://lh5.googleusercontent.com/p/AF1QipNAYuo77HNTUapB8qey-uzv7_USpY3IYbjMj9iJ,https://lh5.googleusercontent.com/p/AF1QipPz9kokMSmKGH9h60mWCqSb9ceXlD10kNZgxcV3,//:0,https://lh5.googleusercontent.com/p/AF1QipOkIqv9IylBWw19MB8G6r0Cq4d2C_pQUkSg_jjE,https://lh5.googleusercontent.com/p/AF1QipOrplya9fnYVkZqox6P8uELgt3wcrY4TmDiQUyz,https://lh5.googleusercontent.com/p/AF1QipOG9QcWLRrbKfFu2tXqzj1RrBJWQ-HTez3dEEUr,,,,,,,,,,restaurant,Tura,Fast food restaurant
Salgra Mi Hotel,"G68C+G28, Tura-Hawakhana-SingimariI Rd, Tura, Meghalaya 794001, India",not available,Not available,5.0,1.0,Cairo,https://maps.app.goo.gl/EV1gbDJjQjqp9TCg7,not available,25.517688,90.219437,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MuLPbLsIMv_Jw6d71aqsfQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=75.439926&pitch=0&thumbfov=100,,,,,,,,,,,,,,,,,,,,restaurant,Tura,Fast food restaurant
ARDS Food Truck,"Food Truck AS 01FC 3522, P. A Sangma Road, Meghalaya 794101, India",not available,Not available,,,Cairo,https://maps.app.goo.gl/8hZ6Jr1vHeiUhYVq9,"G58P+43 Tura, Meghalaya, India",25.515313,90.185187,,,,,,,,,,,,,,,,,,,,,restaurant,Tura,Fast food restaurant
Bermuda Bistro,"Tura, Vácszentlászlói út 28, 2194 Hungary",+36 30 139 2239,https://www.facebook.com/BermudaBistro,4.4,85.0,Cairo,https://maps.app.goo.gl/jjYfKzpqMwTBvf138,"JH2V+FG Tura, Hungary",47.60125,19.59375,https://lh5.googleusercontent.com/p/AF1QipOB3ds2sPI4sx1NFV7oxACViJdYiDm18ePeoAiA,https://lh5.googleusercontent.com/p/AF1QipPSJKH7bvSGT2gTF0MOx8vGZI2YK2kQVIjq7BuY,https://lh5.googleusercontent.com/p/AF1QipMA5DSV2YpMFw3qbLeqsj4BQ0eDOEu5pI7GMgKz,https://lh5.googleusercontent.com/p/AF1QipMa0VZ-oT1tq15bHNgDIVs7bHHS3PALfmWR77Zs,//:0,https://lh5.googleusercontent.com/p/AF1QipM9G4yVyRjkEWgRciwVJ3RENbW3600YdNpOF6aV,https://lh5.googleusercontent.com/p/AF1QipOEimzJjVgDBaAu8TLB4FjQD35cT1R9IZY71NY2,//:0,https://lh5.googleusercontent.com/p/AF1QipPfttiPZisx6raul6Somz785B-oQcjGmUyeN9Ur,https://lh5.googleusercontent.com/p/AF1QipNQ76SHmiLONl47q8W2j0dQ5wbn3SuKSMzYlAM_,//:0,https://lh5.googleusercontent.com/p/AF1QipNuzQICCYHmafbOsYy50P3VVr_82fVypi_0JmGA,https://lh5.googleusercontent.com/p/AF1QipOxCGJ6Dyqq-ITlmZvX8cI4JvKz_qVV56UZsYg_,//:0,https://lh5.googleusercontent.com/p/AF1QipOlJ4-9I6MGb_K7TJ140mK3VugbasG5LMV9y9r3,https://lh5.googleusercontent.com/p/AF1QipP0zWa9lvX34UJbWjYC8HvzxrM5_r9-YX7VVq-b,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gyuzWJZ7nZe96fhA-Xj5Vw&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=320.16476&pitch=0&thumbfov=100,,,,restaurant,Tura,Fast food restaurant
Laxmi Resturant,"Nidanpur Bazar west garo hills, Tura, Tikrikilla, Meghalaya 794109, India",not available,Not available,4.5,6.0,Cairo,https://maps.app.goo.gl/Le8bxffZAkw3cYWk8,"W4P8+3F Tikrikilla, Meghalaya, India",25.935187,90.116187,https://lh5.googleusercontent.com/p/AF1QipOM16gE_f8xkQc5WtGyrTc11FoSNqLvNmVAtOLR,https://lh5.googleusercontent.com/p/AF1QipOkVF0kbKsWJkpesyCyeCTMg02L6HWtSdYZvf4E,//:0,https://lh5.googleusercontent.com/p/AF1QipNqPenjIkmh-E88-9e9ZF1_huVY72xsj8Iipf5t,https://lh5.googleusercontent.com/p/AF1QipPU7wXRiDfpPjGUdwJBRrkO7zlDVkxS0lhDq_en,//:0,https://lh5.googleusercontent.com/p/AF1QipM5UMulvd3-TkJtrYVjTNaVo_ZqYtWpX7M23QeM,https://lh5.googleusercontent.com/p/AF1QipPVZLVqQLPUKrtxknE-Gm_zgWacYSbo82Xxd9PI,https://lh5.googleusercontent.com/p/AF1QipOR2b8B5n2DnucLPDHShdIht-Md2nkY8LLicvKx,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=61djAiyVuTY6bJiDsnQigw&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=171.51042&pitch=0&thumbfov=100,,,,,,,,,,,restaurant,Tura,Fast food restaurant
Cafe Black Bean,"Nokma House, Balading Babupara Rd, Tura, Meghalaya 794001, India",not available,Not available,3.8,24.0,Cairo,https://maps.app.goo.gl/4ZcKmXMH8m3aTET27,"G67C+W9 Tura, Meghalaya, India",25.514812,90.220938,https://lh5.googleusercontent.com/p/AF1QipM6f9Ahp86toI4dQymets3qiY7O25GlZ2XDHf6V,https://lh5.googleusercontent.com/p/AF1QipP4zmZotrDLTVXp0kySnAQ3TQyPEKAz9271A87A,https://lh5.googleusercontent.com/p/AF1QipPhYZsHDpffZt_y-xQTmdZXvV2tUozNcfApEcT1,https://lh5.googleusercontent.com/p/AF1QipM-5__cSrsBXi7MotjQYTn7JD8W3spm-iGSkQil,https://lh5.googleusercontent.com/p/AF1QipOZkET6hZ4XSHapS-IcssDRbZVz1jSLp0sb0Gl6,//:0,https://lh5.googleusercontent.com/p/AF1QipOV5vlmwBOgrQhTnrMhLkCVtFuBfG7-lgmQquah,https://lh5.googleusercontent.com/p/AF1QipPRMxIBmt9Bocgi2-1cZ3P3ALsWISp2DF1mv5Sb,https://lh5.googleusercontent.com/p/AF1QipOu7IJdFMv9DufHsAx6gDAlP8TEBfcEKc_2axgt,//:0,https://lh5.googleusercontent.com/p/AF1QipPE3z1qQY25SqzSV7Izy7LxpfulGGAK2xJatAFy,https://lh5.googleusercontent.com/p/AF1QipPSUW6Xd9vdeR7OhGKGgHRVlDzc3ELnMRFFYOiN,//:0,https://lh5.googleusercontent.com/p/AF1QipOH-f0i6_ApksoOhS0msVsHg_NAo_J7SoVezreI,https://lh5.googleusercontent.com/p/AF1QipODimVX0q7LeAl1URcGL7nZN0V5TmWR92p-4mX4,//:0,https://lh5.googleusercontent.com/p/AF1QipPNvf_9-rDx-_B0Lsl-JEoDkYbwMhPwp12T1EEF,https://lh5.googleusercontent.com/p/AF1QipNhh4KCfhQpiqOtq7JxQRyFUdfLZkRdrTgH6coY,https://lh5.googleusercontent.com/p/AF1QipNeeA1I6RZoKnLAHlMld3ERnM5lHYcUB2KD7Frg,https://lh5.googleusercontent.com/p/AF1QipODcoOvjgYfF7O8GWNttOWCM6gGF2belRHRpeP_,restaurant,Tura,Cafe
The Fan Bells,"Hawakhana, Lower Hawakhana, Tura, Meghalaya 794001, India",+91 87320 01869,kyte.site,4.3,9.0,Cairo,https://maps.app.goo.gl/7AFs1ne6g6CQiFyD8,"G688+2H Tura, Meghalaya, India",25.515062,90.216437,https://lh5.googleusercontent.com/p/AF1QipM1Ccb3vyDyMnogFcYm3jIHn_OhMLPuSXQY7xUA,https://lh5.googleusercontent.com/p/AF1QipPxisBLyCxVOie3tGw-fXWVc6UKY5QR1YNxzLRp,https://lh5.googleusercontent.com/p/AF1QipMyryXkN683sUpdniyuMj78Kjjx6ovnOyJOxI-q,https://lh5.googleusercontent.com/p/AF1QipNfBg_YMEtJ6In5H_iTtpO5_pbE5H_UDBCEEjks,,,,,,,,,,,,,,,,,restaurant,Tura,Cafe
MRMP STORE,"Fancy Valley Road, Tura, Meghalaya 794001, India",+91 87876 87265,mrmpstore.org,4.0,1.0,Cairo,https://maps.app.goo.gl/zqkMdhcfL1oEPiq9A,"G668+55 Tura, Meghalaya, India",25.510438,90.215438,https://lh5.googleusercontent.com/p/AF1QipOJ3uLAbdvHzbRK7BexTK6psiZ11dAgcAT3GbYb,https://lh5.googleusercontent.com/p/AF1QipNPz-mYSNJaO4aIGe6WSALZjbRHjiRfkDozM6g,https://lh5.googleusercontent.com/p/AF1QipOCXR6lixcH6iL_xDLtJ0DgAvS5N3llR1zVlnsl,https://lh5.googleusercontent.com/p/AF1QipOUOS31peQ6eLOtENmgeJpIGHNDDtyPlm9QvZwD,,,,,,,,,,,,,,,,,restaurant,Tura,Fast food restaurant
Kishore Fast Food Restaurant,"66W4+FWX, Paikan - Tura - Dalu Rd, Barengapāra, Meghalaya 794103, India",not available,Not available,,,Cairo,https://maps.app.goo.gl/sgPf3XL92gt8zHZR7,not available,25.22125,90.21625,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i9T7g7D2PpDAZcFb_mGiuA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=61.26304&pitch=0&thumbfov=100,,,,,,,,,,,,,,,,,,,,restaurant,Tura,Fast food restaurant
